country_name,country_code,year,year_fct,income_level,sdg_overall,spi_comp,sci_overall,di_score,di_reg_type_2,log_gdppc,log_pop,gini_score,regime_type_4,regime_type_10,elect_dem,lib_dem,part_dem,delib_dem,egal_dem,freefair,accountability,vt_account,hz_account,diag_account,academ_free,freexp_altinfo,population,p1_use,p2_services,p3_products,p4_sources,p5_infra,income_spi,region_spi,weights_spi,goal1,goal2,goal3,goal4,goal5,goal6,goal7,goal8,goal9,goal10,goal11,goal12,goal13,goal14,goal15,goal16,goal17,sci_method,sci_periodicity,sci_source,regime_type_2,elect_dem_ert,regch_event,regch_genuine,dem_ep,dem_ep_pre_yr,dem_ep_start_yr,dem_ep_end_yr,aut_ep,aut_ep_pre_yr,aut_ep_start_yr,aut_ep_end_yr,gdp_pc,income_level_lab
Egypt,EGY,2015,2015,LM,66.52336080341229,NA,91.11113333,3.18,0,8.103791147196723,18.342097917633293,31.8,1,3,0.156,0.095,0.054,0.109,0.079,0.143,-0.631,-0.288,0.157,-0.764,0.074,0.164,92442549,80,NA,78.8875,62.041666666666664,NA,Lower middle income,Middle East & North Africa,1,88.8195,62.443375,69.00057142857142,58.47525,43.73175,63.9036,69.65475,58.85957142857144,52.20142857142856,82.412,65.74000000000001,87.1692857142857,93.96533333333332,48.6035,67.4948,57.47981818181818,60.94260000000001,80,93.3334,100,0,0.155,0,0,0,0,NA,NA,0,0,NA,NA,3306.981594,Lower-Middle Income Countries
Spain,ESP,2015,2015,H,78.08509263334703,NA,NA,8.3,1,10.164691078607378,17.653775757615602,36.2,3,9,0.858,0.766,0.616,0.75,0.761,0.966,1.538,1.511,1.085,1.444,0.951,0.904,46444832,80,NA,64.8875,NA,NA,High income,Europe & Central Asia,1,98.642,64.60662500000001,93.87338461538462,94.035,83.18275,86.37540000000001,77.16975,72.117,84.29842857142856,73.3715,97.56125,61.78457142857143,81.395,54.67633333333333,66.8012,79.70218181818183,57.85419999999999,NA,NA,NA,1,0.854,0,0,0,0,NA,NA,0,0,NA,NA,25969.83831,High Income Countries
Estonia,EST,2015,2015,H,78.33575022918258,NA,NA,7.85,1,9.782570874208616,14.089656681410414,32.7,3,9,0.895,0.846,0.631,0.825,0.787,0.966,1.823,1.564,1.882,1.76,0.975,0.963,1315407,80,NA,66.7375,NA,NA,High income,Europe & Central Asia,1,97.9185,68.0375,87.2567142857143,95.48825,71.2755,88.2932,80.51375,78.18671428571429,81.3247142857143,81.7385,98.33325,43.21014285714285,64.94133333333333,80.48166666666667,78.58720000000001,88.10981818181817,48.011,NA,NA,NA,1,0.895,0,0,0,0,NA,NA,0,0,NA,NA,17722.15577,High Income Countries
Ethiopia,ETH,2015,2015,L,50.23141041666666,NA,68.8889,3.83,0,6.432691949092355,18.429000568033715,35,1,3,0.229,0.102,0.098,0.147,0.16,0.157,-0.438,-0.032,-0.83,-0.446,0.327,0.3,100835453,80,NA,65.33749999999999,41.325,NA,Low income,Sub-Saharan Africa,1,29.633,57.74549999999999,40.20464285714286,23.5025,45.301,35.3766,25.85625,62.66771428571429,26.83414285714286,71.655,51.79425,97.263,99.25666666666666,NA,57.3246,35.36130000000001,43.9264,50,76.6667,80,0,0.229,0,0,0,0,NA,NA,0,0,NA,NA,621.8456738,Low Income Countries
Finland,FIN,2015,2015,H,85.50062987502693,NA,NA,9.03,1,10.658678246162992,15.516530071320078,27.1,3,9,0.866,0.824,0.609,0.795,0.804,0.967,1.801,1.555,1.945,1.686,0.942,0.961,5479531,80,NA,66.57499999999999,NA,NA,High income,Europe & Central Asia,1,99.492,64.61575,95.43107692307692,97.19166666666666,89.12025,95.0028,91.54725,82.29542857142857,92.98871428571428,99.6875,98.759,56.79757142857143,67.52300000000001,85.0235,76.563,92.499,68.97319999999999,NA,NA,NA,1,0.871,0,0,0,0,NA,NA,0,0,NA,NA,42560.34568,High Income Countries
Fiji,FJI,2015,2015,UM,68.67965629713423,NA,61.11113333,5.69,1,8.536511601105834,13.67467483929764,NA,1,3,0.396,0.275,0.195,0.286,0.293,0.502,0.388,0.535,0.076,0.448,0.358,0.455,868632,70,NA,58.43125,52.26666666666666,NA,Upper middle income,East Asia & Pacific,1,94.2575,56.620125,72.51361538461538,74.43525,53.087,71.01075,65.6555,66.97,49.19383333333334,65.7925,74.337,85.53333333333335,96.4,67.286,32.80575,74.704,66.952,30,83.3334,70,0,0.387,0,0,1,0,2014,2024,0,0,NA,NA,5097.531088,Upper-Middle Income Countries
France,FRA,2015,2015,H,80.53285489559461,NA,NA,7.92,1,10.510598308958148,18.013438137028768,32.7,3,9,0.895,0.822,0.639,0.834,0.812,0.959,1.72,1.532,1.365,1.744,0.901,0.973,66548272,80,NA,62.4375,NA,NA,High income,Europe & Central Asia,1,99.571,76.996375,92.31585714285713,97.901,79.69975000000001,87.45920000000001,77.40975,78.71714285714286,87.62042857142856,89.551,97.19075,56.29528571428572,79.59566666666666,59.09300000000001,70.6428,77.63272727272728,61.3668,NA,NA,NA,1,0.885,0,0,0,0,NA,NA,0,0,NA,NA,36702.43237,High Income Countries
Gabon,GAB,2015,2015,UM,61.42040343137255,NA,39.99996667,3.76,0,8.860375230594483,14.482154612943887,NA,1,3,0.374,0.228,0.265,0.327,0.293,0.146,0.402,0.191,-0.483,1.08,0.836,0.818,1947690,40,NA,45.23125,15.108333333333333,NA,Upper middle income,Sub-Saharan Africa,1,89.89500000000001,54.77387500000001,47.34285714285715,53.92466666666667,52.307,61.1496,79.98975,59.73742857142857,24.06871428571429,42.3585,71.66033333333333,82.68733333333334,81.17833333333333,69.22716666666668,81.9942,43.6155,48.2366,30,59.9999,30,0,0.373,0,0,0,0,NA,NA,0,0,NA,NA,7047.126546,Upper-Middle Income Countries
United Kingdom,GBR,2015,2015,H,80.32761357270181,NA,NA,8.31,1,10.71362614750302,17.99168421593358,33.3,3,9,0.857,0.789,0.633,0.727,0.731,0.923,1.628,1.408,1.707,1.511,0.932,0.95,65116219,80,NA,63.093750000000014,NA,NA,High income,Europe & Central Asia,1,99.7975,70.47975,91.81983333333334,97.21766666666667,75.19525,91.5568,71.82725,79.04542857142857,91.23228571428572,72.456,97.49075,50.91942857142858,74.50433333333332,73.1605,85.6464,84.92745454545455,58.29280000000001,NA,NA,NA,1,0.858,0,0,0,0,NA,NA,0,0,NA,NA,44964.39114,High Income Countries
Georgia,GEO,2015,2015,UM,72.8356190221543,NA,88.8889,5.88,1,8.315474075820383,15.130651501010709,36.5,2,6,0.673,0.512,0.437,0.521,0.534,0.657,1.137,0.916,0.67,1.455,0.875,0.911,3725276,70,NA,58.16875,74.44166666666668,NA,Upper middle income,Europe & Central Asia,1,82.25450000000001,54.54874999999999,72.39314285714286,98.81766666666664,54.8475,74.0838,77.65075,67.76700000000001,40.74542857142857,67.199,89.52566666666667,86.09414285714286,90.85466666666666,66.76660000000001,70.5116,78.9039090909091,65.2414,90,86.6667,90,1,0.669,0,0,1,0,2012,2016,0,0,NA,NA,4086.622347,Upper-Middle Income Countries
Ghana,GHA,2015,2015,LM,60.82206636108989,NA,65.55556667,6.86,1,7.451067247010029,17.14231490633382,NA,2,6,0.739,0.63,0.369,0.604,0.537,0.751,1.408,1.182,1.258,1.479,0.8,0.906,27849203,70,NA,67.07499999999999,46.916666666666664,NA,Lower middle income,Sub-Saharan Africa,1,50.332,66.88325,48.04171428571428,70.232,44.86525,55.3442,47.49325,70.84085714285713,40.35785714285714,41.9515,60.86625,95.53885714285714,96.604,46.93383333333333,74.77239999999999,70.4819090909091,52.436,60,86.6667,50,1,0.74,0,0,1,0,1992,2017,0,0,NA,NA,1721.699644,Lower-Middle Income Countries
Guinea,GIN,2015,2015,L,51.5534168767507,NA,53.33333333,3.14,0,6.616542938192789,16.251935396037336,NA,1,3,0.368,0.164,0.246,0.158,0.216,0.258,0.097,0.306,-0.724,0.313,0.383,0.672,11432096,50,NA,52.1875,25.475,NA,Lower middle income,Sub-Saharan Africa,1,40.7255,56.730625,24.16128571428571,15.4275,26.90775,49.9328,22.976,65.41528571428572,14.20385714285714,77.7365,56.87766666666667,95.9758,98.66433333333332,61.29733333333333,73.197,44.99010000000001,51.18875,20,90,50,0,0.367,0,0,0,0,NA,NA,0,0,NA,NA,747.3569668,Low Income Countries
Gambia,GMB,2015,2015,L,55.5367606442577,NA,65.55556667,2.97,0,6.4289713987814805,14.550691798196643,35.9,1,3,0.243,0.107,0.139,0.084,0.177,0.197,-0.379,0.113,-0.664,-0.608,0.501,0.192,2085860,60,NA,59.06249999999999,42.575,NA,Low income,Sub-Saharan Africa,1,45.455,39.97742857142858,43.81978571428573,33.33675,29.913,61.5354,28.9025,64.60028571428572,19.41771428571429,69.075,62.71666666666667,96.6975,98.903,65.91625,82.66279999999999,45.69759999999999,55.49825,60,76.6667,60,0,0.242,0,0,0,0,NA,NA,0,0,NA,NA,619.5363643,Low Income Countries
Guinea-Bissau,GNB,2015,2015,L,45.52827889463478,NA,44.44443333,1.93,0,6.469353934993113,14.3677892091074,NA,1,4,0.499,0.307,0.221,0.287,0.281,0.542,0.54,0.789,-0.099,0.533,0.671,0.669,1737207,40,NA,41.99375,18.383333333333333,NA,Low income,Sub-Saharan Africa,1,27.6465,43.22771428571428,27.51707692307692,21.12775,35.1125,36.3325,10.36925,70.366,13.22457142857143,17.324,43.20875,94.4795,99.605,76.5258,64.84400000000001,52.70342857142857,40.3664,30,73.3333,30,1,0.501,1,1,1,0,2014,2019,0,0,NA,NA,645.0668372,Low Income Countries
Greece,GRC,2015,2015,H,76.31203945760123,NA,NA,7.45,1,9.797055897858115,16.196988436185933,36,3,8,0.88,0.787,0.644,0.773,0.783,0.958,1.696,1.577,1.323,1.637,0.862,0.927,10820883,80,NA,60.12499999999999,NA,NA,High income,Europe & Central Asia,1,98.133,68.61824999999999,89.30271428571427,93.385,61.47375,89.982,75.52625,64.14500000000001,67.35128571428571,74.59049999999999,96.1625,62.95185714285714,79.183,60.007,84.5068,76.71036363636364,55.2754,NA,NA,NA,1,0.877,0,0,0,0,NA,NA,0,0,NA,NA,17980.72982,High Income Countries
Guatemala,GTM,2015,2015,LM,57.49953970588236,NA,72.22223333,5.92,1,8.267065115198498,16.560690762567624,NA,2,6,0.601,0.439,0.354,0.385,0.243,0.639,0.985,1.029,0.815,0.873,0.809,0.772,15567419,70,NA,75.57499999999999,61.28333333333333,NA,Upper middle income,Latin America & Caribbean,1,71.752,40.909375,69.04492857142858,72.5845,43.21125000000001,68.37780000000001,53.09275,67.11171428571429,25.22714285714286,20.704,61.18800000000001,90.42271428571428,95.92866666666669,51.08783333333333,51.8288,39.7997,55.221,40,96.6667,80,1,0.595,0,0,0,0,NA,NA,0,0,NA,NA,3893.505218,Lower-Middle Income Countries
Guyana,GUY,2015,2015,UM,66.62574891098487,NA,56.6667,6.05,1,8.637713030784296,13.550806458215996,NA,2,6,0.651,0.454,0.4,0.383,0.462,0.67,0.982,0.942,-0.017,1.268,0.763,0.832,767433,40,NA,55.76875,29.83333333333333,NA,High income,Latin America & Caribbean,1,91.9395,66.07762500000001,63.5225,90.40425000000002,60.045,68.63550000000001,64.71625,68.38225,23.74183333333333,NA,82.658,87.31833333333334,58.098,32.8786,92,57.18609090909091,58.40825,60,80.0001,30,1,0.647,0,0,0,0,NA,NA,0,0,NA,NA,5640.415606,Upper-Middle Income Countries
Honduras,HND,2015,2015,LM,60.74412757830404,NA,76.6667,5.84,1,7.728064776345113,16.025201989021372,49.2,1,3,0.433,0.247,0.28,0.29,0.171,0.318,0.457,0.516,-0.406,0.74,0.909,0.676,9112904,70,NA,72.99375,47.75833333333333,NA,Lower middle income,Latin America & Caribbean,1,63.6155,49.938,67.54507142857142,57.633,65.345,70.8382,57.19750000000001,65.23385714285715,23.21671428571429,19.4365,60.986,90.99157142857143,96.03033333333332,63.00366666666667,71.0364,43.95145454545455,66.6514,60,90.0001,80,0,0.422,0,0,0,0,NA,NA,0,0,NA,NA,2271.20266,Lower-Middle Income Countries
Croatia,HRV,2015,2015,H,80.05767843137254,NA,80.00003333,6.93,1,9.416158970039286,15.251452810538453,31.1,2,6,0.818,0.702,0.599,0.64,0.657,0.928,1.419,1.461,1.103,1.204,0.86,0.903,4203604,70,NA,47.175,NA,NA,High income,Europe & Central Asia,1,99.1625,68.91225,85.4352142857143,97.03725,62.704,88.5472,82.679,76.232,64.45957142857144,90.867,91.674,70.09771428571428,85.375,82.20633333333335,88.5796,72.5873,54.4246,90,70.0001,80,1,0.816,0,0,0,0,NA,NA,1,0,2013,2017,12285.30326,High Income Countries
Haiti,HTI,2015,2015,L,51.35407298828623,NA,47.7778,3.94,0,7.25214384646561,16.185337390107613,NA,1,3,0.408,0.231,0.238,0.261,0.121,0.244,0.423,0.306,0.25,0.702,0.688,0.788,10695540,70,NA,48.25000000000001,19.2,NA,Lower middle income,Latin America & Caribbean,1,41.50750000000001,54.022625,41.35378571428572,73.431,42.894,52.18920000000001,23.932,54.88542857142857,17.44233333333333,47.251,39.17525,93.425,98.408,65.2964,43.3884,38.75581818181818,45.6615,30,63.3334,50,0,0.403,0,0,0,0,NA,NA,1,0,2011,2024,1411.126847,Low Income Countries
Hungary,HUN,2015,2015,H,79.01306724941725,NA,NA,6.84,1,9.45069799532321,16.102273945268482,30.4,2,6,0.623,0.485,0.409,0.371,0.471,0.755,0.784,0.903,0.55,0.618,0.538,0.709,9843028,80,NA,57.76875000000001,NA,NA,High income,Europe & Central Asia,1,98.554,69.70425,82.28361538461539,91.686,61.77025,87.50639999999999,74.2145,76.61357142857142,66.39457142857142,92.478,94.802,70.66785714285714,84.75733333333334,NA,86.73620000000001,72.85472727272727,53.18580000000001,NA,NA,NA,1,0.616,0,0,0,0,NA,NA,1,0,2006,2024,12717.0386,High Income Countries
Indonesia,IDN,2015,2015,LM,64.07050903361345,NA,84.44446667,7.03,1,8.098102484113626,19.3699545328818,38.2,2,6,0.658,0.513,0.445,0.563,0.421,0.758,1.199,1.23,0.749,1.178,0.746,0.848,258383257,80,NA,65.48125,48.46666666666667,NA,Upper middle income,East Asia & Pacific,1,69.4475,61.014875,62.87514285714287,97.349,58.335,65.63820000000001,58.90025,72.06285714285714,34.95,50.331,52.6765,88.20542857142857,92.742,62.365,43.8192,63.7435,54.7432,80,93.3334,80,1,0.654,0,0,0,0,NA,NA,1,0,2009,2024,3288.222697,Lower-Middle Income Countries
India,IND,2015,2015,LM,58.44528466386556,NA,77.7778,7.74,1,7.367707410126221,20.99340929716468,NA,2,5,0.552,0.429,0.338,0.415,0.325,0.672,0.863,1.069,0.86,0.488,0.433,0.67,1310152392,70,NA,59.8125,47.266666666666666,NA,Lower middle income,South Asia,1,71.74950000000001,49.307875,61.51171428571428,81.72625,33.8115,54.58880000000001,56.62275,66.46000000000001,40.03985714285714,39.859,55.52325,84.08714285714287,94.6805,53.123,46.6802,53.02250000000002,50.776,80,73.3334,80,1,0.546,0,0,0,0,NA,NA,1,0,2000,2024,1583.998159,Lower-Middle Income Countries
Ireland,IRL,2015,2015,H,77.97335881667351,NA,NA,8.85,1,11.071498773104166,15.363489362995674,31.8,3,9,0.899,0.83,0.646,0.796,0.785,0.949,1.768,1.509,1.544,1.796,0.894,0.976,4701957,70,NA,59.78125,NA,NA,High income,Europe & Central Asia,1,99.761,66.9705,93.40769230769232,97.64233333333334,71.86099999999999,85.293,72.23525000000001,79.26942857142856,87.32957142857143,87.6935,96.1905,35.86616666666666,58.69666666666667,69.466,75.6932,90.02009090909091,58.1512,NA,NA,NA,1,0.896,0,0,0,0,NA,NA,0,0,NA,NA,64311.82347,High Income Countries
"Iran, Islamic Rep.",IRN,2015,2015,UM,66.95624978991596,NA,73.33333333,2.16,0,8.507694936471356,18.178509916679428,35.3,1,3,0.187,0.13,0.049,0.179,0.178,0.381,-0.321,0.156,0.078,-0.631,0.138,0.204,78492208,80,NA,59.51875,58.74166666666666,NA,Upper middle income,Middle East & North Africa,1,94.881,65.455875,77.37285714285714,78.762,41.28025,57.0408,64.63875,69.85628571428572,40.41014285714285,65.8175,68.554,84.00628571428572,76.187,77.535,67.7154,59.3717,49.3714,60,80,80,0,0.188,0,0,0,0,NA,NA,0,0,NA,NA,4952.733555,Upper-Middle Income Countries
Iraq,IRQ,2015,2015,UM,60.53468543417367,NA,52.22223333,4.08,0,8.39844161279851,17.387076931600593,NA,1,3,0.399,0.238,0.251,0.264,0.206,0.346,0.501,0.509,0.641,0.496,0.423,0.639,35572269,60,NA,57.306250000000006,NA,NA,Upper middle income,Middle East & North Africa,1,96.7925,44.47585714285714,59.82142857142857,62.49966666666668,33.36775,51.6236,65.6135,61.41383333333334,22.602,91.4955,45.4655,81.588,84.55600000000001,62.0956,39.666,65.41766666666666,60.59525000000001,30,66.6667,60,0,0.392,0,0,0,0,NA,NA,0,0,NA,NA,4440.141893,Upper-Middle Income Countries
Iceland,ISL,2015,2015,H,78.58689306722691,NA,NA,9.58,1,10.87713510708812,12.709314585722742,26.8,3,9,0.869,0.785,0.648,0.701,0.801,0.951,1.572,1.493,1.04,1.572,0.935,0.934,330815,60,NA,52.8875,NA,NA,High income,Europe & Central Asia,1,99.8305,58.510875,96.20085714285712,97.40633333333334,89.923,73.27959999999999,99.19075,72.0104,86.95228571428572,100,97.63725,45.84157142857143,59.68966666666667,61.08880000000001,36.22675,95.24314285714286,66.94539999999999,NA,NA,NA,1,0.864,0,0,0,0,NA,NA,0,0,NA,NA,52951.68151,High Income Countries
Israel,ISR,2015,2015,H,71.85115532212888,NA,NA,7.77,1,10.494712488415502,15.94137040556129,39.7,3,9,0.738,0.659,0.477,0.597,0.608,0.891,1.333,1.318,1.656,0.981,0.942,0.846,8380100,80,NA,47.34375000000001,NA,NA,High income,Middle East & North Africa,1,98.208,67.12825000000001,94.10233333333332,95.65366666666668,69.18900000000001,70.2348,71.184,81.50116666666666,88.8867142857143,64.37950000000001,94.998,66.08828571428572,72.74766666666666,31.0156,38.9508,70.28185714285715,46.92,NA,NA,NA,1,0.736,0,0,0,0,NA,NA,0,0,NA,NA,36123.99079,High Income Countries
Italy,ITA,2015,2015,H,77.62719509167303,NA,NA,7.98,1,10.32177442011312,17.921957951229782,35.4,3,8,0.862,0.783,0.67,0.803,0.788,0.937,1.734,1.484,1.614,1.724,0.952,0.944,60730582,80,NA,67.89374999999998,NA,NA,High income,Europe & Central Asia,1,96.531,71.332125,91.51428571428572,97.8345,67.80425,80.50820000000002,76.047,73.78742857142858,82.20585714285713,76.99799999999999,92.271,63.55014285714287,79.86366666666667,59.80833333333333,79.2862,69.24672727272727,61.0736,NA,NA,NA,1,0.865,0,0,0,0,NA,NA,0,0,NA,NA,30387.12932,High Income Countries
Jamaica,JAM,2015,2015,UM,68.16063856633563,NA,77.7778,7.39,1,8.52969384465861,14.87712132258976,NA,2,6,0.8,0.681,0.541,0.691,0.604,0.823,1.449,1.279,0.999,1.563,0.95,0.939,2891024,60,NA,59.23125,60.44166666666666,NA,Upper middle income,Latin America & Caribbean,1,90.7605,57.53925,76.80278571428572,91.70533333333331,68.60074999999999,68.7284,65.59875000000001,71.66499999999999,47.37957142857142,25.617,73.14933333333335,86.60800000000002,91.153,59.2376,51.198,62.90318181818182,70.0844,80,73.3334,80,1,0.801,0,0,0,0,NA,NA,0,0,NA,NA,5062.895565,Upper-Middle Income Countries
Jordan,JOR,2015,2015,UM,66.63968651642475,NA,74.44446667,3.86,0,8.30468210978025,16.041924182028,NA,0,0,0.254,0.222,0.113,0.217,0.197,0.482,0.418,0.523,0.487,0.349,0.379,0.555,9266573,70,NA,63.01875,72.7,NA,Lower middle income,Middle East & North Africa,1,98.3785,50.28757142857143,78.34507142857142,65.80675,37.694,51.9074,69.359,56.66,46.41471428571428,77.049,57.12575,86.87300000000002,89.19200000000001,83.14675,50.372,68.92036363636363,65.3428,80,73.3334,70,0,0.258,0,0,0,0,NA,NA,0,0,NA,NA,4042.756781,Upper-Middle Income Countries
Japan,JPN,2015,2015,H,78.56060893812071,NA,NA,7.96,1,10.461978118503836,18.660807264786893,30.7,3,9,0.82,0.742,0.53,0.735,0.744,0.925,1.502,1.452,1.638,1.233,0.663,0.871,127141000,80,NA,64.1625,NA,NA,High income,East Asia & Pacific,1,99.2355,74.3685,93.422,98.61833333333334,54.87350000000001,83.75659999999999,71.57249999999999,86.21542857142857,93.755,80.5195,87.03366666666666,59.53571428571428,73.01133333333333,53.98666666666666,63.891,92.3519090909091,69.38320000000002,NA,NA,NA,1,0.825,0,0,0,0,NA,NA,0,0,NA,NA,34960.63938,High Income Countries
Kazakhstan,KAZ,2015,2015,UM,70.1583603021978,NA,90,3.06,0,9.229762792689272,16.680154509308306,26.8,1,3,0.236,0.113,0.076,0.095,0.184,0.259,-0.343,0.015,-0.714,-0.222,0.241,0.346,17542806,80,NA,69.61249999999998,63.916666666666664,NA,Upper middle income,Europe & Central Asia,1,98.4785,54.22528571428571,75.1753076923077,96.07225,76.5985,71.55180000000001,60.37525,65.00285714285714,39.84028571428572,98.3125,77.96549999999999,73.78342857142857,54.529,NA,61.62580000000001,62.47670000000001,56.52080000000001,90,90,90,0,0.236,0,0,0,0,NA,NA,0,0,NA,NA,10196.12263,Upper-Middle Income Countries
Kenya,KEN,2015,2015,LM,59.3451287815126,NA,54.44443333,5.33,1,7.3059403504792675,17.6841737471584,40.8,2,5,0.532,0.421,0.375,0.435,0.329,0.41,0.958,0.657,1.12,1.104,0.819,0.883,47878339,50,NA,66.09375,34.24166666666667,NA,Lower middle income,Sub-Saharan Africa,1,41.167,56.67512499999999,45.87371428571429,72.03333333333335,65.88975,47.17059999999999,29.50825,77.53857142857143,28.46657142857143,49.54900000000001,59.62425,95.07485714285714,98.25933333333334,71.61983333333333,59.57100000000001,53.47000000000001,57.376,40,73.3333,50,1,0.535,0,0,0,0,NA,NA,0,0,NA,NA,1489.119598,Lower-Middle Income Countries
Kyrgyz Republic,KGZ,2015,2015,LM,71.48981063988094,NA,82.22223333,5.33,1,7.00819051232578,15.600060769496611,29,1,4,0.457,0.314,0.276,0.38,0.312,0.39,0.578,0.48,0.787,0.617,0.625,0.753,5956900,80,NA,71.49375,61.6,NA,Lower middle income,Europe & Central Asia,1,84.55799999999999,62.40437499999999,69.59357142857142,82.351,64.36825,66.6498,75.08075,64.26585714285714,21.42742857142857,92.169,77.3225,90.38957142857144,95.18166666666669,NA,66.1174,60.1718,71.786,80,96.6667,70,0,0.456,0,0,1,0,2005,2018,0,0,NA,NA,1105.65203,Lower-Middle Income Countries
Cambodia,KHM,2015,2015,LM,58.83462222222222,NA,76.66666667,4.27,0,7.34427974836669,16.557732529785266,NA,1,3,0.294,0.114,0.173,0.151,0.114,0.28,-0.113,0.314,-0.827,-0.103,0.374,0.359,15521435,50,NA,70.50625,33.36666666666667,NA,Lower middle income,East Asia & Pacific,1,NA,63.503,58.75100000000001,56.27975,46.5495,59.8852,45.40325,67.95142857142858,26.67028571428571,NA,66.38,92.9062857142857,97.64633333333332,58.9845,38.2298,50.851,52.528,60,90,80,0,0.293,0,0,0,0,NA,NA,0,1,2016,2019,1547.320104,Lower-Middle Income Countries
South Korea,KOR,2015,2015,H,76.11608222904547,NA,NA,7.97,1,10.265956052322784,17.74762922618088,NA,3,9,0.714,0.608,0.467,0.554,0.603,0.892,1.172,1.231,1.126,0.913,0.768,0.769,51014947,80,NA,67.60624999999999,NA,NA,High income,East Asia & Pacific,1,99.3525,82.86462500000002,91.08615384615383,97.104,61.56525000000001,72.27239999999999,70.01275,83.68414285714287,98.43628571428572,78.5385,82.61033333333334,68.47285714285714,65.55966666666667,53.98033333333333,50.8596,80.85420000000002,56.7198,NA,NA,NA,1,0.714,0,0,0,1,2016,2017,0,0,NA,NA,28737.43917,High Income Countries
Kuwait,KWT,2015,2015,H,57.69550868335368,NA,NA,3.85,0,10.305018689048508,15.159833305671931,NA,0,1,0.317,0.287,0.11,0.31,0.257,0.733,0.519,0.724,0.994,0.298,0.496,0.625,3835588,60,NA,55.6375,NA,NA,High income,Middle East & North Africa,1,NA,66.583875,85.3883846153846,86.98750000000001,48.972,46.6118,69.19075000000001,66.77957142857143,56.90714285714287,NA,53.65733333333333,40.65942857142857,24.461,40.0904,45.59066666666666,77.26177777777778,56.291,NA,NA,NA,0,0.313,0,0,0,0,NA,NA,0,0,NA,NA,29882.21269,High Income Countries
Laos,LAO,2015,2015,LM,60.2425613095238,NA,71.11113333,2.21,0,7.659649268076105,15.723742574904737,NA,0,0,0.09,0.078,0.099,0.045,0.103,0.135,-1.104,-0.483,-0.248,-1.329,0.056,0.024,6741160,50,NA,59.14375,42.525,NA,Lower middle income,East Asia & Pacific,1,57.712,62.00300000000001,49.44571428571429,64.9855,56.18775,65.3292,55.13724999999999,73.00716666666666,21.79928571428571,68.71549999999999,65.90633333333334,89.81271428571429,94.55566666666668,NA,39.1564,42.756,57.3715,50,93.3334,70,0,0.09,0,0,0,0,NA,NA,0,0,NA,NA,2121.013391,Lower-Middle Income Countries
