country_name,country_code,year,year_fct,income_level,sdg_overall,spi_comp,sci_overall,di_score,di_reg_type_2,log_gdppc,log_pop,gini_score,regime_type_4,regime_type_10,elect_dem,lib_dem,part_dem,delib_dem,egal_dem,freefair,accountability,vt_account,hz_account,diag_account,academ_free,freexp_altinfo,population,p1_use,p2_services,p3_products,p4_sources,p5_infra,income_spi,region_spi,weights_spi,goal1,goal2,goal3,goal4,goal5,goal6,goal7,goal8,goal9,goal10,goal11,goal12,goal13,goal14,goal15,goal16,goal17,sci_method,sci_periodicity,sci_source,regime_type_2,elect_dem_ert,regch_event,regch_genuine,dem_ep,dem_ep_pre_yr,dem_ep_start_yr,dem_ep_end_yr,aut_ep,aut_ep_pre_yr,aut_ep_start_yr,aut_ep_end_yr,gdp_pc,income_level_lab
Estonia,EST,2004,2004,UM,74.38518398905019,NA,NA,NA,NA,9.09561086259712,14.124868502093916,33.6,3,9,0.871,0.809,0.646,0.767,0.754,0.953,1.699,1.52,1.581,1.624,0.975,0.962,1362550,40,NA,NA,NA,NA,High income,Europe & Central Asia,1,95.9615,62.450625,77.57528571428573,96.264,67.53800000000001,85.1892,76.04125,75.97557142857144,53.86128571428571,74.221,97.144,43.69628571428571,63.35133333333334,90.2505,78.58519999999999,80.14809090909091,46.295,NA,NA,NA,1,0.872,0,0,0,0,NA,NA,0,0,NA,NA,8916.072827,Upper-Middle Income Countries
Ethiopia,ETH,2004,2004,L,44.07644397321428,NA,66.66666667,NA,NA,4.8916250995382935,18.122807019265085,29.8,1,3,0.24,0.11,0.097,0.15,0.171,0.135,-0.375,-0.065,-0.899,-0.248,0.3,0.365,74239508,40,NA,NA,NA,NA,Low income,Sub-Saharan Africa,1,0,42.195875,20.53478571428571,4.39325,23.001,37.8184,18.15425,63.71357142857143,21.12585714285714,89.1665,48.4125,98.11571428571428,99.683,NA,56.92720000000001,38.3334,43.6478,40,80,80,0,0.241,0,0,0,0,NA,NA,0,0,NA,NA,133.1698125,Low Income Countries
Finland,FIN,2004,2004,H,82.66053141760202,NA,NA,NA,NA,10.53922099484009,15.469572252955532,27.9,3,9,0.875,0.835,0.634,0.822,0.812,0.951,1.872,1.477,2.116,1.895,0.943,0.979,5228172,40,NA,NA,NA,NA,High income,Europe & Central Asia,1,99.461,64.30775,91.7953076923077,98.814,84.396,95.5092,85.0435,81.24728571428571,81.27671428571429,98.1865,98.51125,53.20971428571429,55.70500000000001,84.48266666666667,74.16839999999999,93.05354545454544,66.06120000000001,NA,NA,NA,1,0.873,0,0,0,0,NA,NA,0,0,NA,NA,37768.13342,High Income Countries
Fiji,FJI,2004,2004,LM,65.89534081555699,NA,NA,NA,NA,8.038250840003085,13.614451342593592,NA,2,5,0.533,0.375,0.285,0.35,0.345,0.711,0.687,0.924,0.144,0.645,0.397,0.683,817864,20,NA,NA,NA,NA,Upper middle income,East Asia & Pacific,1,91.11,58.297875,67.61123076923077,71.34625,44.44225,69.82725,60.26900000000001,66.169,29.70066666666667,60.9455,72.87049999999999,85.53333333333335,96.1125,66.50316666666667,33.1565,78.06857142857142,68.2572,NA,NA,NA,0,0.538,0,0,0,0,NA,NA,0,0,NA,NA,3097.190967,Lower-Middle Income Countries
France,FRA,2004,2004,H,76.86729278711485,NA,NA,NA,NA,10.42361760216792,17.953950168417574,30.6,3,9,0.879,0.804,0.662,0.807,0.784,0.941,1.64,1.441,1.335,1.682,0.892,0.965,62704901,40,NA,NA,NA,NA,High income,Europe & Central Asia,1,99.948,76.160875,90.56057142857142,92.97066666666667,70.04175000000001,85.22840000000001,74.66,79.83128571428571,71.81142857142858,92.509,96.881,53.124,75.62433333333333,47.66866666666667,62.936,76.50800000000001,60.28000000000001,NA,NA,NA,1,0.874,0,0,0,0,NA,NA,0,0,NA,NA,33644.92822,High Income Countries
Gabon,GAB,2004,2004,UM,58.9781568627451,NA,44.44444444,NA,NA,8.606264300633624,14.118417147078816,NA,1,3,0.349,0.204,0.242,0.292,0.264,0.132,0.201,0.155,-0.66,0.701,0.728,0.72,1353788,20,NA,NA,NA,NA,Upper middle income,Sub-Saharan Africa,1,76.706,53.71925,35.72385714285715,53.92466666666667,47.90775,58.3556,67.52,58.993428571428574,14.53271428571428,42.3585,70.036,85.3575,79.26833333333333,76.15066666666668,81.9942,44.3082,55.77200000000001,20,63.33333,50,0,0.347,0,0,0,0,NA,NA,0,0,NA,NA,5465.791936,Upper-Middle Income Countries
United Kingdom,GBR,2004,2004,H,77.37537741278331,NA,NA,NA,NA,10.605765140527645,17.90965351653239,34.8,3,9,0.857,0.794,0.606,0.742,0.743,0.922,1.674,1.435,1.666,1.601,0.936,0.961,59987905,40,NA,NA,NA,NA,High income,Europe & Central Asia,1,99.7535,72.45575,85.35116666666666,96.97966666666667,70.495,87.3062,68.71175,78.13671428571429,77.4162857142857,72.2185,97.119,44.71128571428572,65.72266666666667,72.89116666666668,84.4436,86.10036363636364,55.56880000000001,NA,NA,NA,1,0.863,0,0,0,0,NA,NA,0,0,NA,NA,40366.88867,High Income Countries
Georgia,GEO,2004,2004,LM,69.84408346702318,NA,76.66666667,NA,NA,7.17399470683424,15.183472909898889,36.2,2,5,0.55,0.355,0.328,0.37,0.431,0.552,0.76,0.714,0.25,0.986,0.793,0.734,3927340,40,NA,NA,NA,NA,Upper middle income,Europe & Central Asia,1,68.409,58.471625,62.14392857142858,94.66100000000002,48.8565,77.0504,84.9875,68.29142857142857,23.06714285714286,68.7465,86.56433333333335,88.10000000000001,94.87133333333334,67.626,65.6336,71.21372727272727,58.6554,60,90,80,1,0.553,1,1,1,0,2004,2004,0,0,NA,NA,1305.047486,Lower-Middle Income Countries
Ghana,GHA,2004,2004,L,55.38310392156863,NA,51.11111111,NA,NA,6.006678489188639,16.872917631116692,NA,3,8,0.736,0.64,0.389,0.659,0.529,0.771,1.441,1.221,1.289,1.497,0.791,0.908,21272328,20,NA,NA,NA,NA,Lower middle income,Sub-Saharan Africa,1,24.7585,56.39624999999999,38.18521428571428,48.959,40.703,49.1158,41.751,72.38128571428572,25.41371428571429,38.88800000000001,55.95124999999999,96.15028571428572,97.65500000000002,49.95766666666666,74.9224,68.791,61.53340000000001,30,83.33333,40,1,0.744,0,0,1,0,1992,2017,0,0,NA,NA,406.1321053,Low Income Countries
Guinea,GIN,2004,2004,L,47.33539957983192,NA,66.66666667,NA,NA,6.371437029388005,16.004448562966562,NA,1,3,0.271,0.11,0.162,0.103,0.156,0.071,-0.271,-0.128,-0.758,0.063,0.345,0.58,8925729,20,NA,NA,NA,NA,Lower middle income,Sub-Saharan Africa,1,19.38,54.37050000000001,20.63428571428572,5.46525,31.535,44.4004,19.72475,65.79742857142857,12.70242857142857,38.2005,63.26966666666667,97.1266,98.91633333333334,64.12650000000001,73.247,45.4449,50.36024999999999,40,90,70,0,0.266,0,0,0,0,NA,NA,0,0,NA,NA,584.8977405,Low Income Countries
Gambia,GMB,2004,2004,L,48.435618767507,NA,63.33333333,NA,NA,6.3856754743248265,14.21865564356694,NA,1,3,0.259,0.119,0.156,0.075,0.18,0.278,-0.275,0.297,-0.651,-0.579,0.504,0.218,1496524,20,NA,NA,NA,NA,Low income,Sub-Saharan Africa,1,22.337,45.19685714285715,33.17978571428571,25.142,22.6375,58.9162,25.09525,63.15571428571429,17.40342857142857,22.1125,61.83466666666667,96.39066666666668,99.067,51.098,82.651,44.61969999999999,52.56825000000001,40,70,80,0,0.258,0,0,0,0,NA,NA,0,0,NA,NA,593.2853463,Low Income Countries
Guinea-Bissau,GNB,2004,2004,L,44.83782874380523,NA,37.77777778,NA,NA,6.0669813924229485,14.088199797491544,NA,1,3,0.376,0.229,0.164,0.226,0.214,0.375,0.457,0.696,0.05,0.413,0.662,0.63,1313492,20,NA,NA,NA,NA,Low income,Sub-Saharan Africa,1,18.955,44.48071428571428,15.71930769230769,6.93425,32.361,32.09875,2.01925,70.223,12.38528571428571,70.4975,38.19725,94.4795,99.6225,70.0406,55.51366666666667,54.14371428571428,44.5718,10,73.33333,30,0,0.373,0,0,0,0,NA,NA,0,0,NA,NA,431.3765577,Low Income Countries
Greece,GRC,2004,2004,H,72.86265343773874,NA,NA,NA,NA,9.97344520487233,16.20931940176411,33.6,3,9,0.893,0.809,0.609,0.763,0.807,0.949,1.707,1.508,1.384,1.731,0.874,0.959,10955141,40,NA,NA,NA,NA,High income,Europe & Central Asia,1,99.5345,71.11375000000001,85.85928571428573,97.43233333333336,46.833,85.49879999999999,69.384,73.187,49.80914285714287,79.221,95.3645,55.67085714285714,68.00666666666667,58.084,73.26140000000001,75.10827272727273,55.2966,NA,NA,NA,1,0.889,0,0,0,0,NA,NA,0,0,NA,NA,21449.25528,High Income Countries
Guatemala,GTM,2004,2004,LM,54.9570306722689,NA,80,NA,NA,7.5180162979574146,16.35570273921279,NA,2,6,0.564,0.385,0.345,0.384,0.228,0.569,0.815,0.771,0.582,0.884,0.818,0.753,12682108,20,NA,NA,NA,NA,Upper middle income,Latin America & Caribbean,1,66.559,38.75975,64.33814285714287,69.81975,34.33675,65.298,47.65375,65.65714285714286,17.85957142857143,12.3945,59.40925000000001,89.96371428571429,95.93233333333336,59.77166666666667,50.2854,42.742,53.48879999999999,50,90,100,1,0.562,0,0,1,0,1984,2008,0,0,NA,NA,1840.911849,Lower-Middle Income Countries
Guyana,GUY,2004,2004,LM,63.44950732548701,NA,NA,NA,NA,6.940522819943986,13.522128270109734,NA,2,6,0.592,0.381,0.358,0.333,0.409,0.678,0.779,0.933,-0.176,0.868,0.744,0.718,745737,20,NA,NA,NA,NA,High income,Latin America & Caribbean,1,80.35849999999999,53.423875,54.44692857142858,81.04150000000001,53.01925,65.28975,57.83925000000001,70.35575,13.77533333333333,NA,79.62033333333333,87.31833333333334,58.413,49.3732,92.75,58.09736363636364,60.06975,NA,NA,NA,1,0.585,0,0,0,0,NA,NA,0,0,NA,NA,1033.310309,Lower-Middle Income Countries
Honduras,HND,2004,2004,LM,55.25166037687803,NA,62.22222222,NA,NA,7.102614537618332,15.801046969794635,58.1,2,6,0.569,0.338,0.345,0.424,0.239,0.59,0.658,0.815,-0.409,0.926,0.928,0.774,7282953,40,NA,NA,NA,NA,Lower middle income,Latin America & Caribbean,1,41.619,44.8645,62.33771428571431,62.054,51.162,64.6692,46.79925,61.86114285714286,18.569,6.9015,58.20125000000001,90.86385714285714,95.594,60.49866666666667,70.3804,43.71854545454546,59.18420000000001,40,66.66667,80,1,0.567,0,0,0,0,NA,NA,0,0,NA,NA,1215.139954,Lower-Middle Income Countries
Croatia,HRV,2004,2004,UM,74.0343861344538,NA,95.55555556,NA,NA,9.181835256895294,15.275194776312215,29.7,2,7,0.755,0.607,0.475,0.547,0.621,0.811,1.167,1.075,0.692,1.235,0.911,0.909,4304600,40,NA,NA,NA,NA,High income,Europe & Central Asia,1,99.104,72.56575,82.48685714285713,96.5835,49.38375,88.84079999999999,78.93375,77.42285714285715,41.21985714285714,85.31700000000001,90.9615,66.79014285714285,82.22666666666667,64.68533333333333,60.3368,69.32400000000001,52.402,90,96.66667,100,1,0.752,0,0,1,0,1992,2010,0,0,NA,NA,9718.973228,Upper-Middle Income Countries
Haiti,HTI,2004,2004,L,49.34440741660301,NA,37.77777778,NA,NA,6.52676612321472,16.01795283274485,NA,1,3,0.244,0.101,0.164,0.212,0.08,0.027,0.387,0.527,0.004,0.445,0.654,0.731,9047082,20,NA,NA,NA,NA,Lower middle income,Latin America & Caribbean,1,36.9255,48.964375,30.95592857142857,73.431,32.50375,48.2232,21.19675,55.55942857142857,16.87733333333334,47.251,46.12425,94.7414,98.74633333333334,61.53720000000001,41.577,39.83072727272727,44.40975,20,63.33333,30,0,0.243,0,0,0,0,NA,NA,1,0,2001,2004,683.1852982,Low Income Countries
Hungary,HUN,2004,2004,UM,77.28740316454379,NA,NA,NA,NA,9.24006453821425,16.12875325638632,29.9,3,8,0.849,0.766,0.64,0.622,0.705,0.92,1.498,1.359,1.347,1.438,0.957,0.955,10107146,40,NA,NA,NA,NA,High income,Europe & Central Asia,1,98.642,75.02799999999999,76.56738461538463,96.04475,58.43049999999999,86.65979999999999,68.04775000000001,81.1037142857143,46.15457142857143,95.682,92.95675,66.614,80.70866666666667,NA,86.2338,72.42836363636364,55.29640000000001,NA,NA,NA,1,0.847,0,0,0,0,NA,NA,0,0,NA,NA,10301.70339,Upper-Middle Income Countries
Indonesia,IDN,2004,2004,LM,59.87363067226891,NA,86.66666667,NA,NA,7.027172573176942,19.223962523079617,30.4,2,6,0.698,0.534,0.452,0.635,0.465,0.828,1.288,1.39,0.817,1.176,0.724,0.844,223285666,40,NA,NA,NA,NA,Upper middle income,East Asia & Pacific,1,47.0835,57.10825,52.097,86.79725,50.82675,58.2632,39.5105,68.11285714285715,25.26257142857143,76.45500000000001,52.496,89.42614285714285,94.21533333333332,55.04916666666667,41.8972,66.5698,56.68119999999999,90,90,80,1,0.696,0,0,1,0,1998,2005,0,0,NA,NA,1126.840044,Lower-Middle Income Countries
India,IND,2004,2004,L,52.65777450980392,NA,78.88888889,NA,NA,6.436565068427163,20.845150198212693,27.7,2,6,0.73,0.577,0.484,0.66,0.472,0.846,1.318,1.31,1.065,1.206,0.632,0.886,1129623466,40,NA,NA,NA,NA,Lower middle income,South Asia,1,32.2735,45.79300000000001,44.4425,69.27175,25.559,45.724,44.82075,67.95128571428572,36.65657142857143,40.2815,57.3615,88.74414285714286,96.9115,54.01516666666667,46.67440000000001,49.443,49.2586,80,76.66667,80,1,0.73,0,0,0,0,NA,NA,1,0,2000,2024,624.2588265,Low Income Countries
Ireland,IRL,2004,2004,H,74.32761160946896,NA,NA,NA,NA,10.773822348738085,15.219217928811268,33.6,3,9,0.89,0.816,0.639,0.729,0.777,0.937,1.684,1.408,1.492,1.75,0.915,0.978,4070262,40,NA,NA,NA,NA,High income,Europe & Central Asia,1,99.75,67.862125,86.61646153846155,98.97666666666667,66.5605,87.03559999999999,67.178,83.56185714285714,73.31871428571428,80.471,96.242,31.60833333333333,47.37,64.36766666666666,66.6632,89.49327272727272,56.49400000000001,NA,NA,NA,1,0.887,0,0,0,0,NA,NA,0,0,NA,NA,47754.20232,High Income Countries
"Iran, Islamic Rep.",IRN,2004,2004,LM,62.7402593837535,NA,64.44444444,NA,NA,7.890740705155905,18.04891071170522,NA,1,3,0.206,0.138,0.057,0.247,0.19,0.281,-0.14,0.005,0.13,-0.026,0.18,0.346,68951279,20,NA,NA,NA,NA,Upper middle income,Middle East & North Africa,1,91.191,66.59925000000001,68.20114285714286,69.69149999999999,38.29950000000001,55.98540000000001,62.08475,68.29085714285713,27.08642857142857,35.6055,68.55366666666667,83.20771428571427,79.494,72.926,69.2654,61.3909,48.7114,60,83.33333,50,0,0.208,0,0,0,0,NA,NA,0,0,NA,NA,2672.422665,Lower-Middle Income Countries
Iraq,IRQ,2004,2004,LM,58.21667394957984,NA,32.22222222,NA,NA,7.1917090921041416,17.085605518470334,NA,0,0,0.215,0.11,0.138,0.23,0.151,0,0.261,-0.746,-0.201,0.581,0.463,0.65,26313838,20,NA,NA,NA,NA,Upper middle income,Middle East & North Africa,1,96.5975,43.63342857142857,54.80407142857143,57.01333333333334,20.9975,35.672,55.4235,63.12866666666667,16.85814285714286,94.0755,50.7885,83.39371428571428,81.39500000000001,65.65360000000001,38.372,64.1375,67.7395,0,56.66667,40,0,0.214,0,0,1,0,2003,2007,0,0,NA,NA,1328.371576,Lower-Middle Income Countries
Iceland,ISL,2004,2004,H,75.56427128851543,NA,NA,NA,NA,10.76500379347266,12.584762473801348,28,3,9,0.871,0.783,0.621,0.741,0.801,0.94,1.582,1.414,1.014,1.693,0.934,0.954,292074,20,NA,NA,NA,NA,High income,Europe & Central Asia,1,99.658,59.73375,92.04285714285716,96.50133333333332,78.38033333333334,70.396,98.45775,70.88300000000001,75.29042857142856,98.671,97.63725,33.94785714285715,52.91966666666667,61.036,32.9485,98.1662857142857,67.9226,NA,NA,NA,1,0.87,0,0,0,0,NA,NA,0,0,NA,NA,47334.93065,High Income Countries
Israel,ISR,2004,2004,H,68.39348641456584,NA,NA,NA,NA,9.930432707709915,15.733755824465105,41.5,3,9,0.758,0.687,0.492,0.62,0.626,0.914,1.442,1.388,1.823,1.09,0.947,0.873,6809000,40,NA,NA,NA,NA,High income,Middle East & North Africa,1,97.016,65.8875,89.723,93.45233333333331,54.9185,67.1036,71.52025,74.17433333333334,73.18042857142856,60.2815,95.7415,61.498,68.58266666666667,36.0468,37.6074,69.42885714285714,46.5266,NA,NA,NA,1,0.76,0,0,0,0,NA,NA,0,0,NA,NA,20546.22917,High Income Countries
Italy,ITA,2004,2004,H,73.29079783549784,NA,NA,NA,NA,10.355385154676554,17.870513401045496,34.3,3,8,0.84,0.757,0.662,0.773,0.764,0.916,1.612,1.401,1.486,1.628,0.966,0.921,57685327,40,NA,NA,NA,NA,High income,Europe & Central Asia,1,98.6055,72.9885,89.18392857142858,99.3,50.775,77.3338,69.106,74.49971428571429,62.825,78.235,91.81666666666666,57.27671428571428,70.06966666666666,52.986,73.0364,66.89727272727274,61.00839999999999,NA,NA,NA,1,0.841,0,0,0,0,NA,NA,0,0,NA,NA,31425.82087,High Income Countries
Jamaica,JAM,2004,2004,LM,65.95281867838045,NA,76.66666667,NA,NA,8.244744612800817,14.817985224592132,45.5,2,6,0.746,0.619,0.471,0.604,0.561,0.756,1.258,1.117,0.899,1.372,0.952,0.903,2725017,40,NA,NA,NA,NA,Upper middle income,Latin America & Caribbean,1,92.5135,57.01575,73.178,88.29833333333333,66.28200000000001,69.8604,60.78,72.11985714285713,29.57328571428571,25.617,74.36500000000001,84.07814285714286,88.19766666666668,55.976,51.9338,64.77818181818182,66.631,60,90,80,1,0.751,0,0,0,0,NA,NA,0,0,NA,NA,3807.562931,Lower-Middle Income Countries
Jordan,JOR,2004,2004,LM,63.93483945760122,NA,68.88888889,NA,NA,7.570487793848879,15.534742523388992,NA,0,0,0.228,0.204,0.078,0.201,0.185,0.337,0.215,0.345,0.443,0.113,0.36,0.468,5580241,30,NA,NA,NA,NA,Lower middle income,Middle East & North Africa,1,97.766,47.11157142857144,74.74342857142858,66.51875,33.48175,44.007,65.8995,54.53000000000001,29.32785714285714,64.90050000000001,56.02499999999999,84.85400000000001,87.556,90.88125,49.29949999999999,72.56136363636364,67.4288,70,66.66667,70,0,0.23,0,0,0,0,NA,NA,0,0,NA,NA,1940.086413,Lower-Middle Income Countries
Japan,JPN,2004,2004,H,76.18799093357623,NA,NA,NA,NA,10.553178547399078,18.665671889016355,NA,3,9,0.841,0.765,0.55,0.754,0.762,0.919,1.552,1.373,1.684,1.405,0.654,0.926,127761000,40,NA,NA,NA,NA,High income,East Asia & Pacific,1,99.009,72.42349999999999,90.6363846153846,98.39833333333333,51.881,79.21000000000001,70.40475,86.03342857142856,84.85957142857144,77.8435,86.95100000000001,55.01071428571429,70.38233333333334,56.57316666666666,58.45460000000001,91.46536363636363,65.65920000000001,NA,NA,NA,1,0.845,0,0,0,0,NA,NA,0,0,NA,NA,38298.98017,High Income Countries
Kazakhstan,KAZ,2004,2004,LM,65.21290241529304,NA,86.66666667,NA,NA,7.909296333366011,16.52442598465085,31.8,1,3,0.247,0.123,0.088,0.1,0.192,0.203,-0.257,0.037,-0.752,-0.023,0.26,0.364,15012984,40,NA,NA,NA,NA,Upper middle income,Europe & Central Asia,1,84.077,47.33842857142857,58.83430769230769,95.0985,67.86375,72.49800000000002,60.042,65.44314285714286,18.66771428571429,84.1625,72.7245,78.21442857142857,62.76766666666666,NA,60.3316,58.0133,57.32960000000001,90,90,80,0,0.246,0,0,0,0,NA,NA,0,0,NA,NA,2722.474078,Lower-Middle Income Countries
Kenya,KEN,2004,2004,L,52.5060411764706,NA,64.44444444,NA,NA,6.1391575235652995,17.388846351523686,NA,2,5,0.512,0.354,0.299,0.446,0.312,0.423,0.875,0.618,0.948,1.074,0.826,0.856,35635267,20,NA,NA,NA,NA,Lower middle income,Sub-Saharan Africa,1,29.0895,47.45950000000001,29.77071428571429,72.16466666666668,43.14774999999999,45.4284,23.8615,70.95314285714286,21.26085714285714,23.2395,60.57975,95.62328571428571,98.80866666666668,60.28166666666667,59.8636,51.937,59.1332,60,83.33333,50,0,0.514,0,0,0,0,NA,NA,0,0,NA,NA,463.6627813,Low Income Countries
Kyrgyz Republic,KGZ,2004,2004,L,66.4625818452381,NA,87.77777778,NA,NA,6.071277803151814,15.44567224193835,34.8,1,3,0.284,0.159,0.143,0.169,0.228,0.17,-0.085,0.032,-0.23,0.085,0.57,0.464,5104700,40,NA,NA,NA,NA,Lower middle income,Europe & Central Asia,1,61.591,62.53725,62.45942857142858,74.38175000000001,60.84050000000001,62.75940000000001,75.22525,65.02857142857142,13.83885714285714,73.812,66.20825,92.70828571428572,97.24466666666667,NA,66.2674,59.43610000000001,69.0626,80,83.33333,100,0,0.284,0,0,0,1,2005,2018,0,0,NA,NA,433.2339157,Low Income Countries
Cambodia,KHM,2004,2004,L,51.41481542568543,NA,64.44444444,NA,NA,6.09627281217852,16.385560347617652,NA,1,3,0.324,0.125,0.187,0.195,0.117,0.289,-0.022,0.345,-0.942,0.126,0.408,0.437,13066475,20,NA,NA,NA,NA,Lower middle income,East Asia & Pacific,1,NA,47.21475,37.63764285714286,43.83325,36.30375,47.4516,21.935,68.57642857142858,17.66985714285714,NA,47.7,93.82642857142856,98.737,66.39583333333333,39.1314,56.60409090909091,48.2052,50,83.33333,60,0,0.324,0,0,0,0,NA,NA,0,0,NA,NA,444.1990675,Low Income Countries
South Korea,KOR,2004,2004,H,72.71911432880846,NA,NA,NA,NA,9.710881185128889,17.688429238665744,NA,3,9,0.843,0.77,0.595,0.787,0.742,0.942,1.62,1.517,1.436,1.468,0.84,0.958,48082519,20,NA,NA,NA,NA,High income,East Asia & Pacific,1,99.0595,82.59575000000001,83.36207692307693,95.729,52.7315,70.24159999999999,69.20775,85.06328571428571,78.53428571428572,67.83449999999999,83.39533333333333,67.92242857142857,70.92533333333334,49.1395,49.602,77.35470000000001,53.5264,NA,NA,NA,1,0.845,0,0,0,0,NA,NA,0,0,NA,NA,16496.13162,High Income Countries
Kuwait,KWT,2004,2004,H,56.08018426943427,NA,NA,NA,NA,10.223840669224744,14.604194256348526,NA,0,1,0.285,0.273,0.093,0.291,0.229,0.763,0.546,0.76,1.005,0.344,0.509,0.679,2200498,20,NA,NA,NA,NA,High income,Middle East & North Africa,1,NA,61.67625000000001,80.12330769230768,94.13475,47.33175,46.6118,68.2585,69.17457142857144,40.118428571428574,NA,57.99433333333334,35.96042857142857,19.40266666666666,43.38780000000001,43.78533333333333,76.95844444444444,56.28439999999999,NA,NA,NA,0,0.285,0,0,0,0,NA,NA,0,0,NA,NA,27552.28274,High Income Countries
Laos,LAO,2004,2004,L,52.44158072916666,NA,68.88888889,NA,NA,6.014439339479938,15.549322890627666,NA,0,0,0.092,0.078,0.094,0.039,0.108,0.154,-1.116,-0.447,-0.231,-1.47,0.039,0.019,5662199,30,NA,NA,NA,NA,Lower middle income,East Asia & Pacific,1,33.27,45.01987499999999,30.87371428571428,36.24424999999999,44.41249999999999,51.423,43.47475,74.03066666666666,15.94342857142857,80.75450000000001,54.01566666666667,93.83985714285714,98.85533333333336,NA,38.4952,41.6978,56.71475,50,86.66667,70,0,0.091,0,0,0,0,NA,NA,0,0,NA,NA,409.2962983,Low Income Countries
Lebanon,LBN,2004,2004,UM,60.67693093083387,NA,42.22222222,NA,NA,8.433960204910585,15.334887429726242,NA,1,3,0.359,0.212,0.134,0.253,0.238,0.223,0.26,0.347,0.06,0.386,0.552,0.633,4569377,20,NA,NA,NA,NA,Lower middle income,Middle East & North Africa,1,98.9225,54.29442857142857,70.79446153846153,79.33449999999999,33.06175,61.25640000000001,58.13266666666667,60.42642857142857,34.13633333333333,84.4435,29.382,79.09185714285715,85.019,61.2324,50.07100000000001,55.67440000000001,36.2342,30,76.66667,20,0,0.358,0,0,1,0,2000,2011,0,0,NA,NA,4600.683714,Upper-Middle Income Countries
Liberia,LBR,2004,2004,L,44.26055849248791,NA,16.66666667,NA,NA,5.649467862787395,14.9583483227328,NA,0,0,0.24,0.245,0.154,0.26,0.187,0,0.695,-0.706,1.078,0.813,0.638,0.775,3135654,20,NA,NA,NA,NA,Low income,Sub-Saharan Africa,1,6.0615000000000014,40.97171428571428,22.44607142857143,38.59925,24.144,48.9408,13.42375,61.24,8.832857142857142,67.1365,38.37666666666667,96.1552,98.88866666666668,62.3895,49.1382,40.79381818181818,34.89100000000001,0,50,0,0,0.24,0,0,0,1,2005,2007,1,0,2003,2004,284.140224,Low Income Countries
Sri Lanka,LKA,2004,2004,LM,62.33773116246498,NA,75.55555556,NA,NA,6.935974039107972,16.78012118817652,NA,2,5,0.52,0.332,0.32,0.268,0.337,0.606,0.551,0.86,-0.012,0.338,0.701,0.684,19387153,20,NA,NA,NA,NA,Lower middle income,South Asia,1,70.717,57.635625,71.08335714285714,74.88775,47.4045,48.854,51.12575,76.11357142857142,22.543,51.8315,68.275,85.98314285714285,97.04833333333332,64.474,53.4698,59.8747,58.42039999999999,50,76.66667,100,1,0.517,0,0,0,0,NA,NA,1,0,2004,2006,1028.620681,Lower-Middle Income Countries
Lesotho,LSO,2004,2004,L,47.87280967261905,NA,71.11111111,NA,NA,6.6420770967196505,14.51162981751867,NA,2,6,0.619,0.453,0.3,0.394,0.497,0.758,0.912,1.093,0.462,0.798,0.61,0.692,2005953,20,NA,NA,NA,NA,Lower middle income,Sub-Saharan Africa,1,12.513,50.21775,19.73757142857142,39.26000000000001,58.8625,38.40575,5.204,43.84975,12.71571428571429,16.0565,64.05766666666666,98.98466666666668,97.51,NA,74.993,56.12628571428571,77.47080000000001,50,93.33333,70,1,0.621,0,0,0,0,NA,NA,0,0,NA,NA,766.6858209,Low Income Countries
