"country_name","country_code","year","year_fct","income_level","sdg_overall","spi_comp","sci_overall","di_score","log_gdppc","population","gini","orig_country_text_id_ds1","regime_type_4","regime_type_10","elect_dem","lib_dem","part_dem","delib_dem","egal_dem","freefair","accountability","vt_account","hz_account","diag_account","academ_free","freexp_altinfo","orig_country_ds2","orig_iso3c_ds2","p1_use","p2_services","p3_products","p4_sources","p5_infra","income_spi","region_spi","weights_spi","orig_country_name_ds2","orig_country_name_ds3","orig_country_code_ds3","goal1","goal2","goal3","goal4","goal5","goal6","goal7","goal8","goal9","goal10","goal11","goal12","goal13","goal14","goal15","goal16","goal17","orig_country_name_ds4","orig_country_code_ds4","IQ.SCI.OVRL","IQ.SCI.MTHD","IQ.SCI.PRDC","IQ.SCI.SRCE","sci_method","sci_periodicity","sci_source","orig_country_name_ds5","orig_country_text_id_ds5","orig_country_id_ds5","regime_type_2","elect_dem_ert","regch_event","regch_genuine","dem_ep","dem_ep_pre_yr","dem_ep_start_yr","dem_ep_end_yr","aut_ep","aut_ep_pre_yr","aut_ep_start_yr","aut_ep_end_yr","orig_country_name_ds6","orig_country_code_ds6","gdp_pc","orig_country_code_ds7","income_level_lab","orig_country_name_ds7","orig_country_name_ds8","orig_country_code_ds8","orig_Entity_ds9","orig_Code_ds9","orig_country_name_ds9"
"Angola","AGO",2015,2015,"UM",51.9608625859435,NA,47.77776667,3.35,8.07524124434489,27884380,NA,"AGO",1,3,0.309,0.134,0.074,0.124,0.11,0.202,-0.171,0.171,-0.874,-0.065,0.402,0.453,"Angola","AGO",60,NA,67.33125,38.4916666666667,NA,"Lower middle income","Sub-Saharan Africa",1,"Angola","Angola","AGO",52.724,55.299875,32.7299285714286,42.37875,49.32625,51.3914,35.1155,57.0595714285714,16.3441428571429,39.4355,44.84425,92.5207142857143,91.0206666666667,69.5753333333333,63.3874,40.1131818181818,50.0682,"Angola","AGO","47.77776667","40","73.3333","30",40,73.3333,30,"Angola","AGO",104,0,0.292,0,0,0,0,NA,NA,0,0,NA,NA,"Angola","AGO",3213.902611,"AGO","Upper-Middle Income Countries","Angola","Angola","AGO",NA,NA,NA
"Angola","AGO",2016,2016,"LM",52.0509793926662,47.3954166666667,42.22216667,3.4,7.49995051240542,28842482,NA,"AGO",1,3,0.309,0.134,0.075,0.127,0.11,0.202,-0.165,0.173,-0.878,-0.058,0.402,0.453,"Angola","AGO",80,7.66666666666667,70.44375,38.8666666666667,40,"Lower middle income","Sub-Saharan Africa",1,"Angola","Angola","AGO",48.6075,55.372875,32.6720714285714,45.97875,49.51075,52.759,37.46375,57.2284285714286,16.6517142857143,39.4355,43.6685,93.2704285714286,92.371,68.51,63.3374,40.4981818181818,47.5308,"Angola","AGO","42.22216667","30","66.6665","30",30,66.6665,30,"Angola","AGO",104,0,0.294,0,0,0,0,NA,NA,0,0,NA,NA,"Angola","AGO",1807.952941,"AGO","Lower-Middle Income Countries","Angola","Angola","AGO",NA,NA,NA
"Angola","AGO",2017,2017,"LM",52.0515944932518,48.6895833333333,45.5555,3.62,7.7986296183204,29816769,NA,"AGO",1,3,0.323,0.15,0.078,0.132,0.123,0.235,-0.063,0.262,-0.674,0.006,0.413,0.482,"Angola","AGO",70,24.4,70.88125,38.1666666666667,40,"Lower middle income","Sub-Saharan Africa",1,"Angola","Angola","AGO",42.324,55.007125,33.2245714285714,45.97875,50.41425,52.8724,39.25925,57.1578571428571,17.1605714285714,39.4355,44.93975,93.0878571428571,92.4936666666667,69.1846666666667,63.3374,40.5180909090909,48.4814,"Angola","AGO","45.5555","30","66.6665","40",30,66.6665,40,"Angola","AGO",104,0,0.309,0,0,0,0,NA,NA,0,0,NA,NA,"Angola","AGO",2437.259712,"AGO","Lower-Middle Income Countries","Angola","Angola","AGO",NA,NA,NA
"Angola","AGO",2018,2018,"LM",50.6104285268653,54.5720833333333,42.22223333,3.62,7.83936463570906,30809787,0.51263994,"AGO",1,3,0.372,0.177,0.103,0.181,0.147,0.26,0.076,0.264,-0.508,0.243,0.43,0.651,"Angola","AGO",70,57.3,69.99375,35.5666666666667,40,"Lower middle income","Sub-Saharan Africa",1,"Angola","Angola","AGO",37.84,55.056125,34.7968571428571,45.97875,46.65825,53.3342,42.556,57.2351428571429,16.3961428571429,16.479,43.11375,92.7071428571429,92.9663333333333,67.3175,63.3374,40.9100909090909,53.6946,"Angola","AGO","42.22223333","40","66.6667","20",40,66.6667,20,"Angola","AGO",104,0,0.352,0,0,0,0,NA,NA,0,0,NA,NA,"Angola","AGO",2538.591391,"AGO","Lower-Middle Income Countries","Angola","Angola","AGO","Angola","AGO","Angola"
"Angola","AGO",2019,2019,"LM",50.7814629742806,57.9525,48.8889,3.72,7.69159093662183,31825299,NA,"AGO",1,3,0.366,0.184,0.102,0.202,0.155,0.252,0.103,0.255,-0.301,0.236,0.431,0.633,"Angola","AGO",80,57.3,68.5625,43.9,40,"Lower middle income","Sub-Saharan Africa",1,"Angola","Angola","AGO",36.123,54.699,35.2605714285714,45.97875,46.59225,53.5642,44.75425,55.9034285714286,17.1754285714286,16.479,42.43225,93.3248571428571,93.3526666666667,67.566,65.5366,40.9908181818182,53.5518,"Angola","AGO","48.8889","40","66.6667","40",40,66.6667,40,"Angola","AGO",104,0,0.348,0,0,0,0,NA,NA,0,0,NA,NA,"Angola","AGO",2189.855714,"AGO","Lower-Middle Income Countries","Angola","Angola","AGO",NA,NA,NA
"Angola","AGO",2020,2020,"LM",51.0719539979628,59.17,45.55556667,3.66,7.27926563882729,32866268,NA,"AGO",1,3,0.354,0.182,0.1,0.185,0.145,0.252,0.099,0.254,-0.267,0.249,0.415,0.618,"Angola","AGO",80,62.7,69.9,48.25,35,"Lower middle income","Sub-Saharan Africa",1,"Angola","Angola","AGO",30.0425,53.92975,34.968,45.97875,46.74075,54.7762,46.96075,57.4022857142857,17.6918571428571,16.479,43.26325,94.5312857142857,94.0303333333333,67.4188333333333,65.5366,42.3942727272727,56.0788,"Angola","AGO","45.55556667","40","66.6667","30",40,66.6667,30,"Angola","AGO",104,0,0.335,0,0,0,0,NA,NA,0,0,NA,NA,"Angola","AGO",1449.922867,"AGO","Lower-Middle Income Countries","Angola","Angola","AGO",NA,NA,NA
"Angola","AGO",2021,2021,"LM",51.2970266042781,60.45625,NA,3.37,7.56313551287804,33933611,NA,"AGO",1,3,0.343,0.169,0.09,0.166,0.141,0.257,0.072,0.264,-0.413,0.255,0.438,0.56,"Angola","AGO",80,62.7,71.33125,48.25,40,"Lower middle income","Sub-Saharan Africa",1,"Angola","Angola","AGO",31.075,53.337875,37.4133571428571,45.97875,46.862,54.9106,47.2085,58.0114285714286,18.0627142857143,16.479,43.604,94.418,94.4556666666667,67.2788333333333,65.5366,42.8217272727273,54.5954,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angola","AGO",104,0,0.326,0,0,0,0,NA,NA,0,0,NA,NA,"Angola","AGO",1925.874661,"AGO","Lower-Middle Income Countries","Angola","Angola","AGO",NA,NA,NA
"Angola","AGO",2022,2022,"LM",51.5785559842119,59.6470833333333,NA,3.96,7.98265341500345,35588987,NA,"AGO",1,3,0.342,0.175,0.107,0.164,0.14,0.263,0.112,0.293,-0.309,0.258,0.445,0.564,"Angola","AGO",80,60.7666666666667,69.74375,47.725,40,"Lower middle income","Sub-Saharan Africa",1,"Angola","Angola","AGO",33.081,53.25925,37.5634285714286,48.65675,46.15725,55.0122,47.58975,58.729,19.0335714285714,16.479,42.36475,94.4015714285714,94.5506666666667,67.2975,66.5306,41.8403636363636,54.2888,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angola","AGO",104,0,0.327,0,0,0,0,NA,NA,0,0,NA,NA,"Angola","AGO",2929.694455,"AGO","Lower-Middle Income Countries","Angola","Angola","AGO",NA,NA,NA
"Angola","AGO",2023,2023,"LM",51.9293508530685,62.2758333333333,NA,4.18,7.74420584836909,NA,NA,"AGO",1,3,0.349,0.173,0.11,0.179,0.149,0.29,0.094,0.321,-0.476,0.256,0.445,0.538,"Angola","AGO",80,60.7666666666667,72.8875,47.725,50,"Lower middle income","Sub-Saharan Africa",1,"Angola","Angola","AGO",32.6725,53.25925,37.5634285714286,48.65675,50.8355,55.0684,47.58975,58.9685714285714,21.1814285714286,16.479,42.36475,94.4658571428572,94.5506666666667,67.3791666666667,66.5306,40.9445454545455,54.2888,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angola","AGO",104,0,0.33,0,0,0,0,NA,NA,0,0,NA,NA,"Angola","AGO",2308.159767,"AGO","Lower-Middle Income Countries","Angola","Angola","AGO",NA,NA,NA
"Albania","ALB",2004,2004,"LM",67.4227593582888,NA,76.66666667,NA,7.77215518724687,3026939,NA,"ALB",1,4,0.49,0.405,0.32,0.382,0.354,0.385,0.849,0.524,1.113,1.05,0.839,0.798,"Albania","ALB",20,NA,NA,NA,NA,"Upper middle income","Europe & Central Asia",1,"Albania","Albania","ALB",92.8995,43.0804285714286,75.1137857142857,88.749,37.85825,71.9222,74.45075,61.1675714285714,19.5967142857143,84.397,84.131,80.448,90.542,37.5984,71.0646,70.4039090909091,62.7638,"Albania","ALB","76.66666667","60","70","100",60,70,100,"Albania","ALB",12,0,0.486,0,0,1,0,1998,2006,0,0,NA,NA,"Albania","ALB",2373.581292,"ALB","Lower-Middle Income Countries","Albania",NA,NA,NA,NA,NA
"Albania","ALB",2005,2005,"LM",67.80736469315,NA,77.77777778,NA,7.89125140372811,3011487,0.30595654,"ALB",2,5,0.52,0.427,0.341,0.417,0.371,0.436,0.95,0.705,1.11,1.069,0.839,0.811,"Albania","ALB",40,NA,65.88125,NA,NA,"Upper middle income","Europe & Central Asia",1,"Albania","Albania","ALB",93.7795,42.8851428571429,75.4516428571429,88.749,38.5805,72.0556,75.48025,61.383,20.1378571428571,88.103,84.1236666666667,80.9592857142857,89.6455,37.4476,71.6068,69.6744545454545,62.6624,"Albania","ALB","77.77777778","60","73.33333","100",60,73.33333,100,"Albania","ALB",12,1,0.518,1,1,1,0,1998,2006,0,0,NA,NA,"Albania","ALB",2673.787816,"ALB","Lower-Middle Income Countries","Albania",NA,NA,"Albania","ALB","Albania"
"Albania","ALB",2006,2006,"LM",67.7251082251082,NA,81.11111111,5.91,7.99724058349081,2992547,NA,"ALB",2,5,0.551,0.447,0.358,0.431,0.393,0.487,0.975,0.711,1.111,1.133,0.839,0.805,"Albania","ALB",40,NA,64.8375,NA,NA,"Upper middle income","Europe & Central Asia",1,"Albania","Albania","ALB",94.391,43.0097142857143,75.2264285714286,88.749,39.328,72.2664,73.7675,61.3685714285714,20.7064285714286,88.103,83.8443333333333,80.69,87.8725,37.443,71.8972,70.1893636363636,62.4744,"Albania","ALB","81.11111111","70","73.33333","100",70,73.33333,100,"Albania","ALB",12,1,0.553,0,0,1,0,1998,2006,0,0,NA,NA,"Albania","ALB",2972.743621,"ALB","Lower-Middle Income Countries","Albania","Albania","ALB",NA,NA,NA
"Albania","ALB",2007,2007,"LM",68.1346895721925,NA,80,NA,8.18730992239326,2970017,NA,"ALB",2,5,0.556,0.453,0.36,0.413,0.393,0.495,0.97,0.705,1.108,1.126,0.839,0.815,"Albania","ALB",40,NA,71.41875,NA,NA,"Upper middle income","Europe & Central Asia",1,"Albania","Albania","ALB",95.7215,43.6912857142857,75.9754285714286,91.1075,39.74375,72.5424,72.113,60.983,21.5467142857143,88.103,83.589,80.6525714285714,89.1695,38.5716,73.8118,68.2332727272727,62.7344,"Albania","ALB","80","70","70","100",70,70,100,"Albania","ALB",12,1,0.547,0,0,0,0,NA,NA,0,0,NA,NA,"Albania","ALB",3595.038295,"ALB","Lower-Middle Income Countries","Albania",NA,NA,NA,NA,NA
"Albania","ALB",2008,2008,"LM",68.9487706518971,NA,76.66666667,5.91,8.38264178526904,2947314,0.2998467,"ALB",2,5,0.552,0.451,0.352,0.412,0.391,0.479,0.971,0.701,1.107,1.126,0.839,0.815,"Albania","ALB",40,NA,71.85,NA,NA,"Upper middle income","Europe & Central Asia",1,"Albania","Albania","ALB",96.5285,45.5954285714286,76.5536428571429,91.0205,40.18875,72.5594,75.786,62.5368571428571,23.1975714285714,89.7915,84.9166666666667,80.7678571428571,88.9965,38.5738,74.4612,68.2097272727273,62.4452,"Albania","ALB","76.66666667","60","70","100",60,70,100,"Albania","ALB",12,1,0.552,0,0,0,0,NA,NA,0,0,NA,NA,"Albania","ALB",4370.539716,"ALB","Lower-Middle Income Countries","Albania","Albania","ALB","Albania","ALB","Albania"
"Albania","ALB",2009,2009,"UM",69.3746264833206,NA,77.77777778,NA,8.32218364940995,2927519,NA,"ALB",2,5,0.553,0.452,0.351,0.413,0.391,0.482,0.964,0.683,1.119,1.126,0.839,0.815,"Albania","ALB",40,NA,73.05,NA,NA,"Upper middle income","Europe & Central Asia",1,"Albania","Albania","ALB",96.3645,45.7507142857143,78.2590714285714,90.25975,39.6355,73.3508,78.26925,62.3224285714286,25.8612857142857,89.7915,84.9503333333333,81.0955714285714,88.993,38.577,74.4612,68.9015454545455,62.5252,"Albania","ALB","77.77777778","60","73.33333","100",60,73.33333,100,"Albania","ALB",12,1,0.545,0,0,0,0,NA,NA,0,0,NA,NA,"Albania","ALB",4114.134033,"ALB","Upper-Middle Income Countries","Albania",NA,NA,NA,NA,NA
"Albania","ALB",2010,2010,"UM",70.7791634199134,NA,70,5.86,8.31736317683842,2913021,NA,"ALB",2,5,0.551,0.448,0.35,0.405,0.397,0.476,0.964,0.681,1.096,1.136,0.839,0.82,"Albania","ALB",60,NA,70.0125,NA,NA,"Upper middle income","Europe & Central Asia",1,"Albania","Albania","ALB",96.2805,47.4404285714286,79.2407142857143,92.398,45.4165,73.2054,79.84575,62.0775714285714,25.5648571428571,89.7915,86.0753333333333,81.0087142857143,89.074,44.2478,81.287,67.8679090909091,62.4238,"Albania","ALB","70","60","70","80",60,70,80,"Albania","ALB",12,1,0.55,0,0,0,0,NA,NA,0,0,NA,NA,"Albania","ALB",4094.349686,"ALB","Upper-Middle Income Countries","Albania","Albania","ALB",NA,NA,NA
"Albania","ALB",2011,2011,"LM",70.8601411637382,NA,70,5.81,8.39776556538715,2905195,NA,"ALB",2,5,0.551,0.449,0.349,0.414,0.397,0.476,0.963,0.683,1.08,1.132,0.839,0.82,"Albania","ALB",50,NA,72.35,NA,NA,"Upper middle income","Europe & Central Asia",1,"Albania","Albania","ALB",96.164,47.4815714285714,80.3780714285714,94.19825,47.22275,73.6078,77.18125,62.3192857142857,27.2594285714286,89.7915,84.2916666666667,80.3155714285714,88.696,44.2352,81.9188,67.7754545454545,61.7858,"Albania","ALB","70","60","70","80",60,70,80,"Albania","ALB",12,1,0.55,0,0,0,0,NA,NA,0,0,NA,NA,"Albania","ALB",4437.141161,"ALB","Lower-Middle Income Countries","Albania","Albania","ALB",NA,NA,NA
"Albania","ALB",2012,2012,"UM",72.0885883498854,NA,73.33333333,5.67,8.35411677549295,2900401,0.28960484,"ALB",2,5,0.547,0.449,0.346,0.413,0.396,0.476,0.959,0.684,1.096,1.122,0.839,0.82,"Albania","ALB",60,NA,70.53125,NA,NA,"Upper middle income","Europe & Central Asia",1,"Albania","Albania","ALB",95.8255,47.8817142857143,81.4481428571429,96.589,47.70475,74.534,80.8145,62.5768571428571,31.5414285714286,93.6375,86.202,80.838,89.8655,44.2234,82.56,67.8719090909091,61.3918,"Albania","ALB","73.33333333","70","70","80",70,70,80,"Albania","ALB",12,1,0.547,0,0,0,0,NA,NA,0,0,NA,NA,"Albania","ALB",4247.631343,"ALB","Upper-Middle Income Countries","Albania","Albania","ALB","Albania","ALB","Albania"
"Albania","ALB",2013,2013,"UM",72.0359104660046,NA,68.88888889,5.67,8.39232437195816,2895092,NA,"ALB",2,5,0.524,0.436,0.32,0.278,0.384,0.474,0.825,0.724,0.924,0.859,0.839,0.766,"Albania","ALB",60,NA,70.86875,NA,NA,"Upper middle income","Europe & Central Asia",1,"Albania","Albania","ALB",94.1285,47.8681428571429,80.2277857142857,96.42875,46.38275,74.6756,83.0005,59.5682857142857,33.8024285714286,93.6375,86.318,81.1355714285714,90.0375,46.546,82.9696,66.5223636363637,61.3612,"Albania","ALB","68.88888889","60","66.66666667","80",60,66.66666667,80,"Albania","ALB",12,1,0.521,0,0,0,0,NA,NA,0,0,NA,NA,"Albania","ALB",4413.063383,"ALB","Upper-Middle Income Countries","Albania","Albania","ALB",NA,NA,NA
"Albania","ALB",2014,2014,"UM",70.5322948433919,NA,75.55555556,5.67,8.4291558063694,2889104,0.34598896,"ALB",2,5,0.527,0.442,0.323,0.292,0.387,0.489,0.834,0.739,0.941,0.86,0.855,0.759,"Albania","ALB",50,NA,67.5375,NA,NA,"Upper middle income","Europe & Central Asia",1,"Albania","Albania","ALB",91.7575,47.2092857142857,80.8302857142857,96.461,47.81475,75.2512,80.19,60.1555714285714,34.718,75.0625,87.604,80.4994285714286,89.1,44.5686,82.9696,62.4320909090909,62.4252,"Albania","ALB","75.55555556","50","76.66666667","100",50,76.66666667,100,"Albania","ALB",12,1,0.527,0,0,0,0,NA,NA,0,0,NA,NA,"Albania","ALB",4578.633208,"ALB","Upper-Middle Income Countries","Albania","Albania","ALB","Albania","ALB","Albania"
"Albania","ALB",2015,2015,"UM",71.5391335752483,NA,72.22223333,5.91,8.28218037170033,2880703,0.32753733,"ALB",2,5,0.527,0.442,0.322,0.3,0.384,0.489,0.843,0.733,0.917,0.88,0.855,0.759,"Albania","ALB",80,NA,63.1,65.7916666666667,NA,"Upper middle income","Europe & Central Asia",1,"Albania","Albania","ALB",96.5275,46.8302857142857,80.8650714285714,94.54425,49.22475,75.6502,82.57925,58.8264285714286,36.4638571428571,81.504,86.523,80.8137142857143,90.39,43.194,82.9696,66.2373636363636,63.022,"Albania","ALB","72.22223333","50","66.6667","100",50,66.6667,100,"Albania","ALB",12,1,0.524,0,0,0,0,NA,NA,0,0,NA,NA,"Albania","ALB",3952.803574,"ALB","Upper-Middle Income Countries","Albania","Albania","ALB","Albania","ALB","Albania"
"Albania","ALB",2016,2016,"UM",71.7635598166539,64.905,82.22223333,5.91,8.32459227618148,2876101,0.33736297,"ALB",2,5,0.529,0.443,0.323,0.297,0.386,0.489,0.839,0.735,0.933,0.883,0.855,0.77,"Albania","ALB",100,18.1333333333333,63.1,63.2916666666667,80,"Upper middle income","Europe & Central Asia",1,"Albania","Albania","ALB",96.3435,45.9357142857143,81.0192142857143,96.042,50.09775,75.8362,84.23425,59.7862857142857,35.648,78.4865,88.102,80.9758571428572,90.2295,44.3992,82.9718,66.2315454545455,63.6412,"Albania","ALB","82.22223333","60","86.6667","100",60,86.6667,100,"Albania","ALB",12,1,0.523,0,0,0,0,NA,NA,0,0,NA,NA,"Albania","ALB",4124.05539,"ALB","Upper-Middle Income Countries","Albania","Albania","ALB","Albania","ALB","Albania"
"Albania","ALB",2017,2017,"UM",72.6621601222307,68.6583333333333,88.8889,5.98,8.41870505278577,2873457,0.33055663,"ALB",2,5,0.54,0.441,0.327,0.279,0.387,0.502,0.871,0.745,0.917,0.914,0.855,0.778,"Albania","ALB",100,35.9,67.375,60.0166666666667,80,"Upper middle income","Europe & Central Asia",1,"Albania","Albania","ALB",96.5385,57.078,81.9482142857143,94.91725,50.35475,75.8396,80.957,61.4767142857143,37.6772857142857,81.0185,87.516,80.7155714285714,89.7205,45.1454,82.9718,66.3836363636364,64.998,"Albania","ALB","88.8889","70","96.6667","100",70,96.6667,100,"Albania","ALB",12,1,0.537,0,0,0,0,NA,NA,0,0,NA,NA,"Albania","ALB",4531.032207,"ALB","Upper-Middle Income Countries","Albania","Albania","ALB","Albania","ALB","Albania"
"Albania","ALB",2018,2018,"UM",74.1084061115355,78.5966666666667,82.22223333,5.98,8.58774286190253,2866376,0.30148283,"ALB",2,5,0.527,0.432,0.319,0.271,0.385,0.511,0.845,0.744,0.894,0.897,0.855,0.728,"Albania","ALB",100,69.7666666666667,73.775,64.4416666666667,85,"Upper middle income","Europe & Central Asia",1,"Albania","Albania","ALB",97.3855,57.3942857142857,82.7133571428571,96.80275,53.45475,75.73,84.256,62.5514285714286,39.4361428571428,90.5255,87.939,80.3485714285714,89.857,45.0916,83.1502,66.2078181818182,66.999,"Albania","ALB","82.22223333","80","86.6667","80",80,86.6667,80,"Albania","ALB",12,1,0.523,0,0,0,0,NA,NA,0,0,NA,NA,"Albania","ALB",5365.489347,"ALB","Upper-Middle Income Countries","Albania","Albania","ALB","Albania","ALB","Albania"
"Albania","ALB",2019,2019,"UM",74.475860478737,76.0429166666667,78.8889,5.89,8.60528249734833,2854191,0.30115768,"ALB",2,5,0.517,0.432,0.314,0.265,0.375,0.507,0.831,0.752,0.902,0.856,0.85,0.705,"Albania","ALB",100,69.7666666666667,72.70625,62.7416666666667,75,"Upper middle income","Europe & Central Asia",1,"Albania","Albania","ALB",98.336,57.963,83.159,94.9385,54.745,75.8542,84.2145,63.1221428571429,39.9798571428571,90.1505,87.8493333333333,80.1002857142857,90.012,49.3148,82.9116,66.1569090909091,67.282,"Albania","ALB","78.8889","70","76.6667","90",70,76.6667,90,"Albania","ALB",12,1,0.512,0,0,0,0,NA,NA,0,0,NA,NA,"Albania","ALB",5460.428237,"ALB","Upper-Middle Income Countries","Albania","Albania","ALB","Albania","ALB","Albania"
"Albania","ALB",2020,2020,"UM",74.8734252482811,81.3175,87.7778,6.08,8.58872817196422,2837849,0.2941963,"ALB",2,5,0.536,0.447,0.332,0.28,0.4,0.506,0.863,0.742,0.921,0.91,0.819,0.73,"Albania","ALB",100,68.6333333333333,78.2625,64.6916666666667,95,"Upper middle income","Europe & Central Asia",1,"Albania","Albania","ALB",98.22,58.4661428571429,82.7755714285714,93.91725,54.746,75.8088,86.5825,62.1738571428571,42.0275714285714,92.449,89.222,79.806,90.7515,49.6678,82.9116,65.5636363636364,67.759,"Albania","ALB","87.7778","80","93.3334","90",80,93.3334,90,"Albania","ALB",12,1,0.526,0,0,0,0,NA,NA,0,0,NA,NA,"Albania","ALB",5370.778623,"ALB","Upper-Middle Income Countries","Albania","Albania","ALB","Albania","ALB","Albania"
"Albania","ALB",2021,2021,"UM",74.8986948943213,85.7804166666667,NA,6.11,8.76612663188289,2811666,NA,"ALB",2,5,0.53,0.439,0.33,0.342,0.401,0.506,0.86,0.706,0.938,0.939,0.819,0.731,"Albania","ALB",100,68.6333333333333,87.24375,73.025,100,"Upper middle income","Europe & Central Asia",1,"Albania","Albania","ALB",98.3675,58.0791428571429,82.2703571428572,91.7,55.17625,75.503,88.524,63.1367142857143,44.304,92.449,89.1393333333333,79.4181428571429,89.6305,49.7238,82.9116,64.5592727272727,68.3852,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania","ALB",12,1,0.525,0,0,0,0,NA,NA,0,0,NA,NA,"Albania","ALB",6413.283286,"ALB","Upper-Middle Income Countries","Albania","Albania","ALB",NA,NA,NA
"Albania","ALB",2022,2022,"UM",74.8852476572447,84.42625,NA,6.41,8.83148206415842,2775634,NA,"ALB",2,5,0.523,0.433,0.323,0.3,0.392,0.5,0.83,0.714,0.965,0.875,0.819,0.714,"Albania","ALB",100,69.7666666666667,80.05625,72.3083333333333,100,"Upper middle income","Europe & Central Asia",1,"Albania","Albania","ALB",98.5185,57.9004285714286,82.1022142857143,90.5895,58.1165,75.4516,87.84175,63.4954285714286,45.745,92.449,88.8916666666667,79.3142857142857,89.5655,49.7294,82.2742,62.6846363636364,68.3796,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania","ALB",12,1,0.52,0,0,0,0,NA,NA,0,0,NA,NA,"Albania","ALB",6846.426143,"ALB","Upper-Middle Income Countries","Albania","Albania","ALB",NA,NA,NA
"Albania","ALB",2023,2023,"UM",75.0285013623631,85.0770833333333,NA,6.28,9.05662622915278,NA,NA,"ALB",2,5,0.51,0.402,0.316,0.278,0.383,0.5,0.778,0.7,0.738,0.875,0.678,0.701,"Albania","ALB",100,69.7666666666667,84.14375,76.475,95,"Upper middle income","Europe & Central Asia",1,"Albania","Albania","ALB",98.632,57.9004285714286,82.4892857142857,90.5895,58.132,75.3298,87.84175,63.9442857142857,48.4044285714286,92.449,88.8916666666667,79.1077142857143,89.5655,49.186,82.2742,62.3673636363636,68.3796,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania","ALB",12,1,0.507,0,0,0,0,NA,NA,0,0,NA,NA,"Albania","ALB",8575.171134,"ALB","Upper-Middle Income Countries","Albania","Albania","ALB",NA,NA,NA
"United Arab Emirates","ARE",2004,2004,"H",59.6054126319759,NA,NA,NA,10.4156137870412,4068577,NA,"ARE",0,0,0.02,0.068,0.014,0.083,0.111,0,-1.036,-1.444,-0.662,-0.859,0.217,0.116,"United Arab Emirates","ARE",20,NA,NA,NA,NA,"High income","Middle East & North Africa",1,"United Arab Emirates","United Arab Emirates","ARE",99.8135,65.709125,76.0909230769231,90.838,38.316,57.848,66.10175,56.1582857142857,43.7588571428572,84.3325,70.1605,39.6098571428571,16.3603333333333,66.4428333333333,32.66325,71.1297,37.9586,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Arab Emirates","ARE",207,0,0.019,0,0,0,0,NA,NA,0,0,NA,NA,"United Arab Emirates","ARE",33376.71523,"ARE","High Income Countries","United Arab Emirates",NA,NA,NA,NA,NA
"United Arab Emirates","ARE",2005,2005,"H",60.2462134938591,NA,NA,NA,10.5640938199008,4588222,NA,"ARE",0,0,0.021,0.069,0.017,0.08,0.11,0,-1.024,-1.445,-0.662,-0.841,0.217,0.122,"United Arab Emirates","ARE",20,NA,30.86875,NA,NA,"High income","Middle East & North Africa",1,"United Arab Emirates","United Arab Emirates","ARE",99.7925,64.874125,77.1234615384615,90.5205,38.7795,57.8546,67.11875,57.3514285714286,45.5932857142857,84.3325,70.935,39.5474285714286,16.3603333333333,69.5981666666667,35.31575,71.1297,37.9586,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Arab Emirates","ARE",207,0,0.02,0,0,0,0,NA,NA,0,0,NA,NA,"United Arab Emirates","ARE",38719.31383,"ARE","High Income Countries","United Arab Emirates",NA,NA,NA,NA,NA
"United Arab Emirates","ARE",2006,2006,"H",60.1615796972635,NA,NA,2.42,10.6997012281746,5300172,NA,"ARE",0,0,0.025,0.072,0.017,0.08,0.111,0.012,-0.773,-0.225,-0.655,-0.814,0.217,0.132,"United Arab Emirates","ARE",20,NA,29.575,NA,NA,"High income","Middle East & North Africa",1,"United Arab Emirates","United Arab Emirates","ARE",99.7925,65.092125,77.8993846153846,87.005,39.53225,57.861,67.373,54.7385714285714,47.358,84.3325,71.12075,40.6088571428571,16.3603333333333,69.6298333333333,35.12825,70.9559,37.9586,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Arab Emirates","ARE",207,0,0.024,0,0,0,0,NA,NA,0,0,NA,NA,"United Arab Emirates","ARE",44342.60483,"ARE","High Income Countries","United Arab Emirates","United Arab Emirates","ARE",NA,NA,NA
"United Arab Emirates","ARE",2007,2007,"H",61.0554443923723,NA,NA,NA,10.7332336898063,6168846,NA,"ARE",0,0,0.07,0.08,0.021,0.085,0.116,0.353,-0.733,-0.219,-0.657,-0.734,0.217,0.132,"United Arab Emirates","ARE",20,NA,29.4625,NA,NA,"High income","Middle East & North Africa",1,"United Arab Emirates","United Arab Emirates","ARE",99.785,63.194625,78.7006153846154,82.053,51.146,57.8676,67.9195,55.8341428571429,48.3274285714286,84.3325,70.0365,42.2101428571429,16.3603333333333,69.3601666666667,41.9005,70.9559,37.9586,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Arab Emirates","ARE",207,0,0.071,0,0,0,0,NA,NA,0,0,NA,NA,"United Arab Emirates","ARE",45854.73252,"ARE","High Income Countries","United Arab Emirates",NA,NA,NA,NA,NA
